"Symbol","Date","Open","High","Low","Close","Volume"
"VIXY",2024-01-16,60.7200012207031,62.5200004577637,59.8800010681152,61.2000007629395,1278900
"VIXY",2024-01-17,63.2000007629395,64.9599990844727,62,63.5200004577637,1395525
"VIXY",2024-01-18,61.9199981689453,63.3600006103516,61.0400009155273,61.2000007629395,707950
"VIXY",2024-01-19,60.1199989318848,60.4799995422363,59.2799987792969,59.7599983215332,842600
"VIXY",2024-01-22,59,59.439998626709,57.560001373291,57.6800003051758,638450
"VIXY",2024-01-23,57.1199989318848,57.1599998474121,56.0800018310547,56.2000007629395,524625
"VIXY",2024-01-24,55.5999984741211,57.6800003051758,55.5200004577637,57.6800003051758,995675
"VIXY",2024-01-25,57.3600006103516,58.439998626709,57.1199989318848,58.3600006103516,643925
"VIXY",2024-01-26,58.0800018310547,58.560001373291,57.1199989318848,57.7200012207031,565325
"VIXY",2024-01-29,57.9599990844727,58.9199981689453,57.7200012207031,58.439998626709,610650
"VIXY",2024-01-30,57.9599990844727,58.0400009155273,57.2000007629395,57.3600006103516,566575
"VIXY",2024-01-31,57.5999984741211,60.7999992370605,57.3199996948242,60.3199996948242,2035300
"VIXY",2024-02-01,59.4799995422363,60.8800010681152,58.5999984741211,59.7599983215332,1014625
"VIXY",2024-02-02,59.4799995422363,60.1599998474121,58.5999984741211,59.5999984741211,793700
"VIXY",2024-02-05,59.1599998474121,60.4000015258789,57.2400016784668,57.4799995422363,712075
"VIXY",2024-02-06,56.7999992370605,57.4799995422363,55.8800010681152,56.0400009155273,580300
"VIXY",2024-02-07,55.4799995422363,56.2400016784668,55.3600006103516,55.7599983215332,593550
"VIXY",2024-02-08,55.5999984741211,56.439998626709,55.2799987792969,55.4799995422363,432025
"VIXY",2024-02-09,55.2000007629395,56.0400009155273,54.7599983215332,56,611825
"VIXY",2024-02-12,55.5200004577637,57.6800003051758,55.3600006103516,57,1014350
"VIXY",2024-02-13,58.9599990844727,64.9599990844727,58.4000015258789,61.2000007629395,2642375
"VIXY",2024-02-14,58.6800003051758,60,57.6399993896484,57.8800010681152,1738825
"VIXY",2024-02-15,57.2400016784668,58.5999984741211,57,57.4000015258789,916900
"VIXY",2024-02-16,57.7999992370605,58.2799987792969,56.2400016784668,57.3199996948242,1229350
"VIXY",2024-02-20,58.2000007629395,60.7200012207031,57.9199981689453,59.0400009155273,1269800
"VIXY",2024-02-21,59.5200004577637,60.0800018310547,58.560001373291,58.7999992370605,984025
"VIXY",2024-02-22,56.439998626709,57.6800003051758,55.7200012207031,57.5999984741211,1237225
"VIXY",2024-02-23,56.5999984741211,57,55.3199996948242,55.3600006103516,698025
"VIXY",2024-02-26,55.0800018310547,55.1199989318848,54.5999984741211,54.7999992370605,514175
"VIXY",2024-02-27,54.3600006103516,54.4799995422363,53.7599983215332,53.8800010681152,446325
"VIXY",2024-02-28,54.3600006103516,55.1199989318848,54.0800018310547,54.7200012207031,786475
"VIXY",2024-02-29,53.8400001525879,55.2000007629395,53.7200012207031,53.9599990844727,834775
"VIXY",2024-03-01,53.4799995422363,54.4000015258789,53.1199989318848,54.0800018310547,976475
"VIXY",2024-03-04,53.7999992370605,54.3199996948242,53.7200012207031,54.0400009155273,441375
"VIXY",2024-03-05,54.560001373291,57.8800010681152,54.439998626709,56.2000007629395,1810525
"VIXY",2024-03-06,54.8400001525879,56.8800010681152,54.5999984741211,56.4799995422363,1418075
"VIXY",2024-03-07,55.2400016784668,56.8400001525879,55.1599998474121,56.0800018310547,868375
"VIXY",2024-03-08,55.3600006103516,59.5200004577637,54.9599990844727,57.5999984741211,1682050
"VIXY",2024-03-11,58.1199989318848,59.1199989318848,56.5200004577637,57.0400009155273,1445050
"VIXY",2024-03-12,55.7200012207031,56.4000015258789,54.1199989318848,54.2000007629395,1331200
"VIXY",2024-03-13,54.0400009155273,54.439998626709,53.6399993896484,53.8400001525879,640625
"VIXY",2024-03-14,53.5999984741211,57.5200004577637,53.2799987792969,55.3199996948242,1674000
"VIXY",2024-03-15,56.1599998474121,58.560001373291,55.6399993896484,56.3199996948242,1688175
"VIXY",2024-03-18,55.6800003051758,55.6800003051758,54.6800003051758,55.1199989318848,1022225
"VIXY",2024-03-19,55.2000007629395,55.5200004577637,53.5999984741211,53.6800003051758,1130225
"VIXY",2024-03-20,53.7200012207031,53.9599990844727,52.2400016784668,52.2799987792969,1867950
"VIXY",2024-03-21,51.7599983215332,52.6800003051758,51.560001373291,52,949450
"VIXY",2024-03-22,52.2400016784668,52.5200004577637,51.4000015258789,52.2799987792969,720325
"VIXY",2024-03-25,52.3199996948242,52.3199996948242,51.439998626709,51.9199981689453,642450
"VIXY",2024-03-26,51.4799995422363,51.7599983215332,50.8800010681152,51.7200012207031,730475
"VIXY",2024-03-27,51.0400009155273,52,50.7200012207031,50.7200012207031,741475
"VIXY",2024-03-28,50.9199981689453,51.8400001525879,50.6399993896484,51.8400001525879,927100
"VIXY",2024-04-01,51.6800003051758,53,51.4000015258789,52.1199989318848,1097625
"VIXY",2024-04-02,53.9599990844727,55.439998626709,53.4799995422363,53.5200004577637,2163875
"VIXY",2024-04-03,54.2799987792969,54.5999984741211,52.5999984741211,53.2799987792969,1069525
"VIXY",2024-04-04,52.3600006103516,57.2799987792969,51.8400001525879,55.6800003051758,2448350
"VIXY",2024-04-05,56.3600006103516,57.4000015258789,54.8400001525879,56.7599983215332,2039975
"VIXY",2024-04-08,55.7200012207031,56.1199989318848,54.0800018310547,54.4799995422363,1105325
"VIXY",2024-04-09,54.2400016784668,56.5200004577637,53.8800010681152,54.2400016784668,1713825
"VIXY",2024-04-10,55.6399993896484,57.2000007629395,54.9199981689453,55.0800018310547,2517025
"VIXY",2024-04-11,55.2799987792969,57.439998626709,53.8800010681152,54.0400009155273,1567050
"VIXY",2024-04-12,56.6800003051758,61.5999984741211,56.5999984741211,58.7999992370605,3235600
"VIXY",2024-04-15,57.0400009155273,62.3600006103516,56.4000015258789,62.1199989318848,3531450
"VIXY",2024-04-16,61.7999992370605,62.2799987792969,58.9199981689453,60.0400009155273,2889600
"VIXY",2024-04-17,59.7999992370605,62.0800018310547,58.4799995422363,59.4799995422363,1910400
"VIXY",2024-04-18,58.7200012207031,60.7200012207031,57.9199981689453,60,1639800
"VIXY",2024-04-19,60.2000007629395,62.439998626709,59,61.439998626709,2188150
"VIXY",2024-04-22,59.0800018310547,59.2000007629395,56.0800018310547,56.7999992370605,1245875
"VIXY",2024-04-23,55.560001373291,55.8800010681152,54.2400016784668,54.4799995422363,889075
"VIXY",2024-04-24,54.2799987792969,55.560001373291,53.9199981689453,54,1057750
"VIXY",2024-04-25,57.0400009155273,57.8400001525879,54.9199981689453,55.2000007629395,1562900
"VIXY",2024-04-26,53.6800003051758,54.1199989318848,53.1599998474121,53.4000015258789,711825
"VIXY",2024-04-29,52.9599990844727,53.5999984741211,52.1199989318848,52.6800003051758,627275
"VIXY",2024-04-30,52.9199981689453,54.2000007629395,52.0800018310547,54.1599998474121,929650
"VIXY",2024-05-01,54.6800003051758,55.1199989318848,52.0400009155273,54.2799987792969,1645400
"VIXY",2024-05-02,53.2000007629395,54.7200012207031,52.3600006103516,52.560001373291,798675
"VIXY",2024-05-03,50.7999992370605,51.7999992370605,50.560001373291,50.7599983215332,967400
"VIXY",2024-05-06,50.0400009155273,50.1199989318848,49.4799995422363,49.4799995422363,425625
"VIXY",2024-05-07,49.2000007629395,49.7200012207031,49.2000007629395,49.2799987792969,642325
"VIXY",2024-05-08,49.3199996948242,49.4000015258789,48.7599983215332,48.8400001525879,422650
"VIXY",2024-05-09,48.8800010681152,49.3199996948242,48.5200004577637,48.560001373291,506775
"VIXY",2024-05-10,48.4799995422363,48.7200012207031,47.8800010681152,47.9599990844727,610350
"VIXY",2024-05-13,47.8800010681152,48.7999992370605,47.7599983215332,48.5999984741211,712975
"VIXY",2024-05-14,48.4000015258789,48.7999992370605,47.439998626709,47.6800003051758,587275
"VIXY",2024-05-15,46.5999984741211,47.1199989318848,45.7200012207031,45.7200012207031,844575
"VIXY",2024-05-16,45.7599983215332,46.2400016784668,45.6399993896484,45.7200012207031,709300
"VIXY",2024-05-17,45.7599983215332,45.9599990844727,45.0800018310547,45.3199996948242,666275
"VIXY",2024-05-20,45.2000007629395,45.560001373291,44.7599983215332,45.439998626709,750525
"VIXY",2024-05-21,45.439998626709,45.439998626709,44.2799987792969,44.4000015258789,825550
"VIXY",2024-05-22,44.6800003051758,45.8800010681152,44.1599998474121,45.5200004577637,1358225
"VIXY",2024-05-23,44.4000015258789,46.5999984741211,44.2400016784668,46.1199989318848,2060350
"VIXY",2024-05-24,45.7200012207031,45.7999992370605,44.439998626709,44.560001373291,965375
"VIXY",2024-05-28,44.560001373291,46.4000015258789,44.439998626709,45.6800003051758,1420975
"VIXY",2024-05-29,47.7200012207031,47.8400001525879,46.6399993896484,47.3600006103516,1019950
"VIXY",2024-05-30,47.4799995422363,48.1599998474121,46.4000015258789,47.2799987792969,1003850
"VIXY",2024-05-31,46.439998626709,48.4799995422363,45.6800003051758,45.7599983215332,1474700
"VIXY",2024-06-03,45.2000007629395,47.2400016784668,45.1599998474121,45.5200004577637,981350
"VIXY",2024-06-04,46.2000007629395,47.0800018310547,45.560001373291,45.7599983215332,815825
"VIXY",2024-06-05,45.2000007629395,46.1599998474121,44.7200012207031,44.8400001525879,661575
"VIXY",2024-06-06,44.6399993896484,45.1599998474121,44.4000015258789,44.5200004577637,858200
"VIXY",2024-06-07,44.560001373291,44.7999992370605,43.7999992370605,44.0800018310547,626925
"VIXY",2024-06-10,44.7999992370605,45.0400009155273,43.9199981689453,44.2000007629395,884225
"VIXY",2024-06-11,44.6399993896484,45.2799987792969,43.9599990844727,44.1599998474121,768600
"VIXY",2024-06-12,43.1599998474121,43.5999984741211,42.8800010681152,43.2000007629395,1289750
"VIXY",2024-06-13,43.2000007629395,44.4000015258789,42.9199981689453,43.2000007629395,747975
"VIXY",2024-06-14,44.1599998474121,45.4000015258789,43.9199981689453,44.6399993896484,1565800
"VIXY",2024-06-17,44.6399993896484,45.0800018310547,43.7999992370605,44.3199996948242,681950
"VIXY",2024-06-18,43.8800010681152,44.560001373291,43.6800003051758,44,836425
"VIXY",2024-06-20,44.0400009155273,45.8800010681152,44,45.560001373291,1337600
"VIXY",2024-06-21,45.9199981689453,46.439998626709,44.3600006103516,44.7599983215332,872400
"VIXY",2024-06-24,44.9599990844727,45.1199989318848,43.9599990844727,44.5200004577637,753100
"VIXY",2024-06-25,44.4000015258789,44.6800003051758,43.439998626709,43.5200004577637,425350
"VIXY",2024-06-26,43.6800003051758,43.8800010681152,43.0400009155273,43.0800018310547,740300
"VIXY",2024-06-27,43.0400009155273,43.2000007629395,42.7200012207031,42.7200012207031,457500
"VIXY",2024-06-28,42.8800010681152,43.439998626709,42.5200004577637,43.4000015258789,667325
"VIXY",2024-07-01,42.8800010681152,43.0400009155273,41.6399993896484,41.6800003051758,540175
"VIXY",2024-07-02,41.9199981689453,41.9199981689453,41,41.1599998474121,487475
"VIXY",2024-07-03,41.1599998474121,41.4799995422363,40.9199981689453,41.3600006103516,462125
"VIXY",2024-07-05,41.2000007629395,41.7999992370605,41.1199989318848,41.4799995422363,644500
"VIXY",2024-07-08,41,41.0400009155273,40.4799995422363,40.7999992370605,604400
"VIXY",2024-07-09,40.6399993896484,41.0800018310547,40.5200004577637,40.7999992370605,610750
"VIXY",2024-07-10,40.7200012207031,40.9199981689453,40.2000007629395,40.7200012207031,552600
"VIXY",2024-07-11,40.2799987792969,41.4799995422363,40.2000007629395,40.8400001525879,2536100
"VIXY",2024-07-12,40.2400016784668,40.2799987792969,39.560001373291,40.1599998474121,922925
"VIXY",2024-07-15,39.9199981689453,41.0400009155273,39.7200012207031,40.9599990844727,1290950
"VIXY",2024-07-16,40.6399993896484,41.2000007629395,40.5200004577637,41.1199989318848,788075
"VIXY",2024-07-17,42.2799987792969,43.1599998474121,41.6800003051758,42.5200004577637,2966000
"VIXY",2024-07-18,41.6800003051758,44.439998626709,41.4000015258789,43.7999992370605,2190725
"VIXY",2024-07-19,44.4799995422363,46.2400016784668,43.9599990844727,45.7200012207031,1826900
"VIXY",2024-07-22,44.8800010681152,45,43,43.2400016784668,1431575
"VIXY",2024-07-23,43.2000007629395,43.4799995422363,42.2400016784668,42.8400001525879,1199575
"VIXY",2024-07-24,44.2000007629395,49.1599998474121,44.2000007629395,48.7999992370605,3020575
